,heur,n_filmes,n_categorias,tempo_ex,n_assistidos,tempo_tela,media
0,aleat,125,18,0.004614060977473855,7,24,3.42857
0,aleat,125,19,0.004790309991221875,6,25,4.16667
0,aleat,125,20,0.004683280014432967,8,22,2.75
0,aleat,130,1,0.00450723001267761,1,4,4.0
0,aleat,130,2,0.004877927014604211,2,7,3.5
0,aleat,130,3,0.004803333024028689,6,22,3.66667
0,aleat,130,4,0.004461260046809912,7,20,2.85714
0,aleat,130,5,0.004647349996957928,6,21,3.5
0,aleat,130,6,0.004572701989673078,7,23,3.28571
0,aleat,130,7,0.004615168028976768,7,24,3.42857
0,aleat,130,8,0.005059022980276495,6,22,3.66667
0,aleat,130,9,0.004488544014748186,6,23,3.83333
0,aleat,130,10,0.004682440951000899,6,21,3.5
0,aleat,130,11,0.00466187100391835,7,22,3.14286
0,aleat,130,12,0.004860665998421609,6,21,3.5
0,aleat,130,13,0.004699290031567216,7,24,3.42857
0,aleat,130,14,0.005066363955847919,7,25,3.57143
0,aleat,130,15,0.004575723025482148,9,22,2.44444
0,aleat,130,16,0.00481632596347481,9,28,3.11111
0,aleat,130,17,0.005051120009738952,6,19,3.16667
0,aleat,130,18,0.005143215996213257,6,22,3.66667
0,aleat,130,19,0.004533416999038309,8,22,2.75
0,aleat,130,20,0.00440752599388361,7,20,2.85714
0,aleat,135,1,0.004651722032576799,1,4,4.0
0,aleat,135,2,0.00465388799784705,3,8,2.66667
0,aleat,135,3,0.004544167022686452,4,15,3.75
0,aleat,135,4,0.004658787976950407,7,24,3.42857
0,aleat,135,5,0.00493362796260044,8,24,3.0
0,aleat,135,6,0.004753301036544144,7,24,3.42857
0,aleat,135,7,0.004598080005962402,7,22,3.14286
0,aleat,135,8,0.004591519013047218,7,21,3.0
0,aleat,135,9,0.0051066119922325015,7,21,3.0
0,aleat,135,10,0.004878475971054286,7,24,3.42857
0,aleat,135,11,0.0047121099778451025,6,21,3.5
0,aleat,135,12,0.004776313027832657,5,20,4.0
0,aleat,135,13,0.004689850029535592,8,23,2.875
0,aleat,135,14,0.004886968003120273,7,21,3.0
0,aleat,135,15,0.004637695965357125,7,24,3.42857
0,aleat,135,16,0.004801100993063301,8,23,2.875
0,aleat,135,17,0.004589082032907754,8,24,3.0
0,aleat,135,18,0.004714674956630915,8,25,3.125
0,aleat,135,19,0.004573963000439107,6,23,3.83333
0,aleat,135,20,0.004571437952108681,8,23,2.875
0,aleat,140,1,0.004512282961513847,1,3,3.0
0,aleat,140,2,0.004406015970744193,2,5,2.5
0,aleat,140,3,0.004432208021171391,6,21,3.5
0,aleat,140,4,0.004890466982033104,5,21,4.2
0,aleat,140,5,0.004881925997324288,8,26,3.25
0,aleat,140,6,0.0051605660119093955,7,22,3.14286
0,aleat,140,7,0.005044764024205506,6,21,3.5
0,aleat,140,8,0.00510355900041759,8,27,3.375
0,aleat,140,9,0.00459025998134166,7,21,3.0
0,aleat,140,10,0.004552733968012035,6,23,3.83333
0,aleat,140,11,0.004905417037662119,7,25,3.57143
0,aleat,140,12,0.0047179359826259315,9,24,2.66667
0,aleat,140,13,0.004778339003678411,6,23,3.83333
0,aleat,140,14,0.0046907319920137525,7,24,3.42857
0,aleat,140,15,0.0047820950276218355,6,22,3.66667
0,aleat,140,16,0.004573175974655896,6,21,3.5
0,aleat,140,17,0.004742586985230446,7,24,3.42857
0,aleat,140,18,0.004533401981461793,6,18,3.0
0,aleat,140,19,0.004552071972284466,8,23,2.875
0,aleat,140,20,0.0047334120026789606,6,25,4.16667
0,aleat,145,1,0.004240048001520336,1,3,3.0
0,aleat,145,2,0.004694531962741166,3,12,4.0
0,aleat,145,3,0.004540955007541925,5,11,2.2
0,aleat,145,4,0.004704532970208675,7,20,2.85714
0,aleat,145,5,0.004814610001631081,8,25,3.125
0,aleat,145,6,0.004610881034750491,7,23,3.28571
0,aleat,145,7,0.005059688002802432,7,26,3.71429
0,aleat,145,8,0.004760287993121892,8,22,2.75
0,aleat,145,9,0.004980596015229821,7,25,3.57143
0,aleat,145,10,0.004685392021201551,6,22,3.66667
0,aleat,145,11,0.004807071993127465,9,25,2.77778
0,aleat,145,12,0.004877144005149603,7,25,3.57143
0,aleat,145,13,0.004939753969665617,8,25,3.125
0,aleat,145,14,0.00475545204244554,6,22,3.66667
0,aleat,145,15,0.0047692389925941825,7,22,3.14286
0,aleat,145,16,0.004801962990313768,8,26,3.25
0,aleat,145,17,0.004640754021238536,7,26,3.71429
0,aleat,145,18,0.004634666023775935,8,24,3.0
0,aleat,145,19,0.00566580897429958,6,21,3.5
0,aleat,145,20,0.004581010958645493,8,23,2.875
0,aleat,150,1,0.00460598903009668,1,3,3.0
0,aleat,150,2,0.004691937007009983,3,8,2.66667
0,aleat,150,3,0.004707126994617283,4,14,3.5
0,aleat,150,4,0.004650441987905651,6,22,3.66667
0,aleat,150,5,0.0048717730096541345,8,24,3.0
0,aleat,150,6,0.004604360030498356,8,25,3.125
0,aleat,150,7,0.004622703010682017,7,20,2.85714
0,aleat,150,8,0.004749116022139788,6,23,3.83333
0,aleat,150,9,0.004734053974971175,6,22,3.66667
0,aleat,150,10,0.005115613981615752,6,23,3.83333
0,aleat,150,11,0.004800296970643103,9,23,2.55556
0,aleat,150,12,0.005269886984024197,8,25,3.125
0,aleat,150,13,0.005029886029660702,6,21,3.5
0,aleat,150,14,0.004685380030423403,8,23,2.875
0,aleat,150,15,0.00476701301522553,6,21,3.5
0,aleat,150,16,0.004864501010160893,5,19,3.8
0,aleat,150,17,0.004786923993378878,7,22,3.14286
0,aleat,150,18,0.00461238797288388,6,22,3.66667
0,aleat,150,19,0.004552004975266755,8,25,3.125
0,aleat,150,20,0.004896225989796221,8,24,3.0
0,aleat,155,1,0.0045460559776984155,1,3,3.0
0,aleat,155,2,0.004895469988696277,3,11,3.66667
0,aleat,155,3,0.0049672750174067914,4,15,3.75
0,aleat,155,4,0.006262675044126809,7,20,2.85714
0,aleat,155,5,0.004818923014681786,7,22,3.14286
0,aleat,155,6,0.005222533014602959,8,22,2.75
0,aleat,155,7,0.004767144040670246,8,24,3.0
0,aleat,155,8,0.005117606022395194,7,20,2.85714
0,aleat,155,9,0.004777514026500285,7,21,3.0
0,aleat,155,10,0.005518504010979086,6,19,3.16667
0,aleat,155,11,0.005281579971779138,8,24,3.0
0,aleat,155,12,0.0046447779750451446,6,22,3.66667
0,aleat,155,13,0.005101274000480771,7,25,3.57143
0,aleat,155,14,0.004601223045028746,9,24,2.66667
0,aleat,155,15,0.004676300974097103,7,23,3.28571
0,aleat,155,16,0.004686106985900551,6,23,3.83333
0,aleat,155,17,0.004654890042729676,6,19,3.16667
0,aleat,155,18,0.004638097016140819,6,22,3.66667
0,aleat,155,19,0.0046589390258304775,6,24,4.0
0,aleat,155,20,0.00481099501485005,7,22,3.14286
0,aleat,160,1,0.00486096297390759,1,3,3.0
0,aleat,160,2,0.004690441011916846,2,4,2.0
0,aleat,160,3,0.0051550359930843115,4,15,3.75
0,aleat,160,4,0.005215551005676389,7,20,2.85714
0,aleat,160,5,0.0047455920139327645,7,22,3.14286
0,aleat,160,6,0.004813644976820797,6,22,3.66667
0,aleat,160,7,0.004776171001140028,8,25,3.125
0,aleat,160,8,0.004710145003627986,6,22,3.66667
0,aleat,160,9,0.0051072900532744825,7,24,3.42857
0,aleat,160,10,0.004894619982223958,8,28,3.5
0,aleat,160,11,0.004808222001884133,6,18,3.0
0,aleat,160,12,0.004727474006358534,7,20,2.85714
0,aleat,160,13,0.004833713988773525,7,23,3.28571
0,aleat,160,14,0.004746930033434182,8,25,3.125
0,aleat,160,15,0.004861938999965787,8,25,3.125
0,aleat,160,16,0.004690892004873604,7,22,3.14286
0,aleat,160,17,0.005086583027150482,6,19,3.16667
0,aleat,160,18,0.005280519952066243,6,21,3.5
0,aleat,160,19,0.005069141974672675,7,22,3.14286
0,aleat,160,20,0.005076739005744457,7,20,2.85714
0,aleat,165,1,0.004368078021798283,1,3,3.0
0,aleat,165,2,0.00500590301817283,4,14,3.5
0,aleat,165,3,0.0054275040165521204,6,18,3.0
0,aleat,165,4,0.00537079997593537,6,21,3.5
0,aleat,165,5,0.005026700964663178,5,21,4.2
0,aleat,165,6,0.004803350020665675,6,22,3.66667
0,aleat,165,7,0.005058609996922314,7,22,3.14286
0,aleat,165,8,0.004720425000414252,7,20,2.85714
0,aleat,165,9,0.004850369994528592,8,24,3.0
0,aleat,165,10,0.004759486997500062,8,24,3.0
0,aleat,165,11,0.004742801014799625,7,25,3.57143
0,aleat,165,12,0.004917234997265041,7,19,2.71429
0,aleat,165,13,0.0046510190004482865,6,21,3.5
0,aleat,165,14,0.004551687045022845,9,23,2.55556
0,aleat,165,15,0.004816183005459607,7,24,3.42857
0,aleat,165,16,0.004826320975553244,6,23,3.83333
0,aleat,165,17,0.004622357024345547,7,20,2.85714
0,aleat,165,18,0.00456838303944096,7,23,3.28571
0,aleat,165,19,0.004954528994858265,8,24,3.0
0,aleat,165,20,0.005279717035591602,8,24,3.0
0,aleat,170,1,0.00478159700287506,1,3,3.0
0,aleat,170,2,0.005053072003647685,4,14,3.5
0,aleat,170,3,0.005131526035256684,7,25,3.57143
0,aleat,170,4,0.005010149034205824,8,25,3.125
0,aleat,170,5,0.005043056036811322,7,22,3.14286
0,aleat,170,6,0.005029822001233697,7,22,3.14286
0,aleat,170,7,0.0049035720294341445,7,24,3.42857
0,aleat,170,8,0.004944137996062636,8,23,2.875
0,aleat,170,9,0.004823680967092514,6,21,3.5
0,aleat,170,10,0.005059955001343042,8,26,3.25
0,aleat,170,11,0.004793218977283686,9,24,2.66667
0,aleat,170,12,0.004732620029244572,7,19,2.71429
0,aleat,170,13,0.004823105002287775,7,23,3.28571
0,aleat,170,14,0.004925262008327991,8,24,3.0
0,aleat,170,15,0.004848496988415718,7,22,3.14286
0,aleat,170,16,0.004791793995536864,7,22,3.14286
0,aleat,170,17,0.004961332015227526,8,25,3.125
0,aleat,170,18,0.005541181017179042,6,23,3.83333
0,aleat,170,19,0.00515116797760129,9,23,2.55556
0,aleat,170,20,0.00504738005110994,9,23,2.55556
0,aleat,175,1,0.004705892992205918,1,1,1.0
0,aleat,175,2,0.004968155000824481,2,7,3.5
0,aleat,175,3,0.004873285011854023,6,21,3.5
0,aleat,175,4,0.004773640015628189,7,20,2.85714
0,aleat,175,5,0.004855319974012673,7,21,3.0
0,aleat,175,6,0.004805475997272879,6,22,3.66667
0,aleat,175,7,0.004951187991537154,7,23,3.28571
0,aleat,175,8,0.004865821043495089,7,26,3.71429
0,aleat,175,9,0.004946850007399917,7,24,3.42857
0,aleat,175,10,0.004707991029135883,6,21,3.5
0,aleat,175,11,0.0050433200085535645,7,22,3.14286
0,aleat,175,12,0.004802148963790387,8,24,3.0
0,aleat,175,13,0.005656675959471613,5,21,4.2
0,aleat,175,14,0.004916190984658897,8,26,3.25
0,aleat,175,15,0.004650483024306595,6,20,3.33333
0,aleat,175,16,0.004720830009318888,8,21,2.625
0,aleat,175,17,0.005065025994554162,8,24,3.0
0,aleat,175,18,0.005099671019706875,6,21,3.5
0,aleat,175,19,0.004999487951863557,8,19,2.375
0,aleat,175,20,0.005409590026829392,5,19,3.8
0,aleat,180,1,0.004614346020389348,1,2,2.0
0,aleat,180,2,0.004677324031945318,3,11,3.66667
0,aleat,180,3,0.005046022997703403,7,21,3.0
0,aleat,180,4,0.005057418020442128,8,21,2.625
0,aleat,180,5,0.004908756003715098,7,22,3.14286
0,aleat,180,6,0.00494811701355502,6,23,3.83333
0,aleat,180,7,0.004832905950024724,7,23,3.28571
0,aleat,180,8,0.004842111025936902,7,22,3.14286
0,aleat,180,9,0.004860252025537193,7,21,3.0
0,aleat,180,10,0.004880692984443158,9,24,2.66667
0,aleat,180,11,0.005160479980986565,7,26,3.71429
0,aleat,180,12,0.004954454954713583,7,23,3.28571
0,aleat,180,13,0.005079599970486015,6,22,3.66667
0,aleat,180,14,0.005115134990774095,8,25,3.125
0,aleat,180,15,0.004858784028328955,7,23,3.28571
0,aleat,180,16,0.004897986014839262,8,23,2.875
0,aleat,180,17,0.004913220007438213,6,20,3.33333
0,aleat,180,18,0.005349654995370656,7,23,3.28571
0,aleat,180,19,0.0052592119900509715,6,22,3.66667
0,aleat,180,20,0.005018400028347969,6,22,3.66667
0,aleat,185,1,0.0048517389805056155,1,4,4.0
0,aleat,185,2,0.004866799048613757,3,6,2.0
0,aleat,185,3,0.0054419999942183495,5,17,3.4
0,aleat,185,4,0.005384152987971902,6,20,3.33333
0,aleat,185,5,0.005353353975806385,9,24,2.66667
0,aleat,185,6,0.005316585011314601,6,21,3.5
0,aleat,185,7,0.005087321973405778,6,22,3.66667
0,aleat,185,8,0.004992674977984279,7,24,3.42857
0,aleat,185,9,0.004737693001516163,6,23,3.83333
0,aleat,185,10,0.004698922974057496,8,23,2.875
0,aleat,185,11,0.0048430769820697606,7,21,3.0
0,aleat,185,12,0.0049632780137471855,7,23,3.28571
0,aleat,185,13,0.005120087997056544,9,29,3.22222
0,aleat,185,14,0.005374572996515781,6,24,4.0
0,aleat,185,15,0.005022186960559338,8,22,2.75
0,aleat,185,16,0.005010721040889621,7,24,3.42857
0,aleat,185,17,0.0050922579830512404,6,27,4.5
0,aleat,185,18,0.005035884969402105,8,22,2.75
0,aleat,185,19,0.004771394014824182,8,20,2.5
0,aleat,185,20,0.005065977980848402,8,23,2.875
0,aleat,190,1,0.004435247043147683,1,2,2.0
0,aleat,190,2,0.004533417988568544,3,10,3.33333
0,aleat,190,3,0.005111525999382138,7,23,3.28571
0,aleat,190,4,0.005029539985116571,7,24,3.42857
0,aleat,190,5,0.004865085007622838,7,23,3.28571
0,aleat,190,6,0.004946283996105194,7,26,3.71429
0,aleat,190,7,0.004780754970852286,6,21,3.5
0,aleat,190,8,0.005109667021315545,7,24,3.42857
0,aleat,190,9,0.005294280999805778,8,26,3.25
0,aleat,190,10,0.00530435104155913,8,26,3.25
0,aleat,190,11,0.004957394034136087,8,21,2.625
0,aleat,190,12,0.004988981003407389,7,22,3.14286
0,aleat,190,13,0.005190841038711369,7,23,3.28571
0,aleat,190,14,0.0049720589886419475,7,22,3.14286
0,aleat,190,15,0.005044710997026414,8,25,3.125
0,aleat,190,16,0.004950565984472632,7,25,3.57143
0,aleat,190,17,0.004828826989978552,7,23,3.28571
0,aleat,190,18,0.00521001301240176,7,22,3.14286
0,aleat,190,19,0.004850478959269822,7,20,2.85714
0,aleat,190,20,0.00498398399213329,7,22,3.14286
0,aleat,195,1,0.004553898004814982,1,3,3.0
0,aleat,195,2,0.004684385959990323,4,15,3.75
0,aleat,195,3,0.004711446003057063,5,15,3.0
0,aleat,195,4,0.004812167026102543,9,24,2.66667
0,aleat,195,5,0.005178858002182096,7,24,3.42857
0,aleat,195,6,0.005288710002787411,8,25,3.125
0,aleat,195,7,0.004911195952445269,6,23,3.83333
0,aleat,195,8,0.004845293995458633,8,25,3.125
0,aleat,195,9,0.004850954981520772,7,21,3.0
0,aleat,195,10,0.004890913027338684,6,23,3.83333
0,aleat,195,11,0.004998623044230044,7,24,3.42857
0,aleat,195,12,0.004961550002917647,5,21,4.2
0,aleat,195,13,0.005026820988859981,9,23,2.55556
0,aleat,195,14,0.0049034879775717854,7,24,3.42857
0,aleat,195,15,0.004868681018706411,7,25,3.57143
0,aleat,195,16,0.004873712023254484,6,21,3.5
0,aleat,195,17,0.004983015998732299,8,23,2.875
0,aleat,195,18,0.004907018970698118,7,24,3.42857
0,aleat,195,19,0.005266777996439487,7,23,3.28571
0,aleat,195,20,0.004984638013411313,7,22,3.14286
0,aleat,200,1,0.004499698989093304,1,3,3.0
0,aleat,200,2,0.004824639006983489,3,9,3.0
0,aleat,200,3,0.00474925700109452,7,25,3.57143
0,aleat,200,4,0.005136581021361053,6,23,3.83333
0,aleat,200,5,0.005084157979581505,7,27,3.85714
0,aleat,200,6,0.005593246023636311,8,28,3.5
0,aleat,200,7,0.0049913779948838055,7,24,3.42857
0,aleat,200,8,0.004969793953932822,8,27,3.375
0,aleat,200,9,0.005478779028635472,9,25,2.77778
0,aleat,200,10,0.005888071958906949,7,24,3.42857
0,aleat,200,11,0.005458900996018201,8,26,3.25
0,aleat,200,12,0.005071569001302123,8,23,2.875
0,aleat,200,13,0.004914827004540712,7,22,3.14286
0,aleat,200,14,0.0050268349586986005,8,22,2.75
0,aleat,200,15,0.005556184041779488,6,24,4.0
0,aleat,200,16,0.005253729003015906,6,23,3.83333
0,aleat,200,17,0.005168273986782879,9,27,3.0
0,aleat,200,18,0.005031105014495552,8,25,3.125
0,aleat,200,19,0.004814749991055578,7,22,3.14286
0,aleat,200,20,0.004970156995113939,7,25,3.57143
0,aleat,205,1,0.004824425035621971,1,2,2.0
0,aleat,205,2,0.004930221999529749,2,9,4.5
0,aleat,205,3,0.005601378041319549,4,15,3.75
0,aleat,205,4,0.004987952008377761,7,22,3.14286
0,aleat,205,5,0.00482599000679329,7,22,3.14286
0,aleat,205,6,0.004952278977725655,7,23,3.28571
0,aleat,205,7,0.004960674967151135,6,21,3.5
0,aleat,205,8,0.004859415988903493,6,20,3.33333
0,aleat,205,9,0.005657131026964635,8,27,3.375
0,aleat,205,10,0.005156580999027938,6,21,3.5
0,aleat,205,11,0.005292246991302818,8,25,3.125
0,aleat,205,12,0.0051721869967877865,8,19,2.375
0,aleat,205,13,0.005311804998200387,9,26,2.88889
0,aleat,205,14,0.005313414032571018,9,24,2.66667
0,aleat,205,15,0.00516185601009056,8,24,3.0
0,aleat,205,16,0.005312499008141458,7,21,3.0
0,aleat,205,17,0.004989453998859972,6,22,3.66667
0,aleat,205,18,0.005277380987536162,8,26,3.25
0,aleat,205,19,0.005145005008671433,7,22,3.14286
0,aleat,205,20,0.005490431969519705,8,26,3.25
0,aleat,210,1,0.006251534970942885,1,3,3.0
0,aleat,210,2,0.0055079859448596835,4,13,3.25
0,aleat,210,3,0.005258485965896398,7,25,3.57143
0,aleat,210,4,0.0054439769592136145,7,22,3.14286
0,aleat,210,5,0.005086377030238509,8,23,2.875
0,aleat,210,6,0.005008027015719563,7,24,3.42857
0,aleat,210,7,0.005179109051823616,7,23,3.28571
0,aleat,210,8,0.0049722829717211425,8,21,2.625
0,aleat,210,9,0.005245473003014922,7,25,3.57143
0,aleat,210,10,0.005102680006530136,8,25,3.125
0,aleat,210,11,0.0050452149589546025,7,21,3.0
0,aleat,210,12,0.0054198449943214655,9,24,2.66667
0,aleat,210,13,0.00535687297815457,6,21,3.5
0,aleat,210,14,0.005321379983797669,5,23,4.6
0,aleat,210,15,0.005033529014326632,7,22,3.14286
0,aleat,210,16,0.005661651957780123,8,23,2.875
0,aleat,210,17,0.005976913031190634,9,26,2.88889
0,aleat,210,18,0.0059017479652538896,7,26,3.71429
0,aleat,210,19,0.00539317901711911,6,22,3.66667
0,aleat,210,20,0.005298378993757069,8,23,2.875
0,aleat,215,1,0.004789550032000989,1,2,2.0
0,aleat,215,2,0.005278230004478246,3,11,3.66667
0,aleat,215,3,0.005145073984749615,6,21,3.5
0,aleat,215,4,0.005631330015603453,6,18,3.0
0,aleat,215,5,0.0050567309954203665,6,18,3.0
0,aleat,215,6,0.005182171997148544,6,21,3.5
0,aleat,215,7,0.005104543000925332,7,22,3.14286
0,aleat,215,8,0.005117847002111375,6,20,3.33333
0,aleat,215,9,0.004992094996850938,8,24,3.0
0,aleat,215,10,0.005207681970205158,7,24,3.42857
0,aleat,215,11,0.004989075008779764,8,24,3.0
0,aleat,215,12,0.005001775978598744,8,22,2.75
0,aleat,215,13,0.005316297989338636,8,24,3.0
0,aleat,215,14,0.00599315098952502,7,25,3.57143
0,aleat,215,15,0.005606355960480869,8,24,3.0
0,aleat,215,16,0.005775122961495072,8,26,3.25
0,aleat,215,17,0.005219670012593269,7,21,3.0
0,aleat,215,18,0.005487183982040733,6,24,4.0
0,aleat,215,19,0.004886560025624931,8,22,2.75
0,aleat,215,20,0.005096130014862865,8,25,3.125
0,aleat,220,1,0.004755057976581156,1,1,1.0
0,aleat,220,2,0.005495679040905088,3,11,3.66667
0,aleat,220,3,0.005246429005637765,6,18,3.0
0,aleat,220,4,0.0054731270065531135,8,28,3.5
0,aleat,220,5,0.0053158230148255825,7,24,3.42857
0,aleat,220,6,0.005051070009358227,9,24,2.66667
0,aleat,220,7,0.005102385010104626,9,23,2.55556
0,aleat,220,8,0.005166532995644957,7,24,3.42857
0,aleat,220,9,0.005459164036437869,9,23,2.55556
0,aleat,220,10,0.005295685958117247,7,23,3.28571
0,aleat,220,11,0.005605307000223547,9,24,2.66667
0,aleat,220,12,0.005554531002417207,7,23,3.28571
0,aleat,220,13,0.0054933729697950184,7,22,3.14286
0,aleat,220,14,0.005341042997315526,8,24,3.0
0,aleat,220,15,0.005251294991467148,8,24,3.0
0,aleat,220,16,0.00523579801665619,9,26,2.88889
0,aleat,220,17,0.005182666005566716,7,20,2.85714
0,aleat,220,18,0.005401928967330605,8,26,3.25
0,aleat,220,19,0.005180954991374165,7,20,2.85714
0,aleat,220,20,0.0050555370398797095,6,22,3.66667
0,aleat,225,1,0.004792980034835637,1,2,2.0
0,aleat,225,2,0.0049951940309256315,2,5,2.5
0,aleat,225,3,0.005308545019943267,7,21,3.0
0,aleat,225,4,0.005401165981311351,8,26,3.25
0,aleat,225,5,0.005335766996722668,7,22,3.14286
0,aleat,225,6,0.005060883006080985,7,22,3.14286
0,aleat,225,7,0.005329333012923598,6,23,3.83333
0,aleat,225,8,0.005115843960084021,10,23,2.3
0,aleat,225,9,0.005249889043625444,8,22,2.75
0,aleat,225,10,0.005018785945139825,6,21,3.5
0,aleat,225,11,0.00510806601960212,9,24,2.66667
0,aleat,225,12,0.005122110014781356,6,23,3.83333
0,aleat,225,13,0.005108768993522972,7,21,3.0
0,aleat,225,14,0.005256099975667894,8,25,3.125
0,aleat,225,15,0.005261700018309057,8,25,3.125
0,aleat,225,16,0.005222154024522752,9,22,2.44444
0,aleat,225,17,0.005127921991515905,5,21,4.2
0,aleat,225,18,0.0051902380073443055,9,26,2.88889
0,aleat,225,19,0.0053110719891265035,8,26,3.25
0,aleat,225,20,0.005071930994745344,7,21,3.0
0,aleat,230,1,0.005126987991388887,1,3,3.0
0,aleat,230,2,0.005484845954924822,4,10,2.5
0,aleat,230,3,0.005406412004958838,5,18,3.6
0,aleat,230,4,0.005398264969699085,9,24,2.66667
0,aleat,230,5,0.005325937992893159,8,22,2.75
0,aleat,230,6,0.0050880059716291726,5,21,4.2
0,aleat,230,7,0.005181287997402251,8,26,3.25
0,aleat,230,8,0.004992991976905614,7,23,3.28571
0,aleat,230,9,0.005326788988895714,7,26,3.71429
0,aleat,230,10,0.005250705988146365,7,21,3.0
0,aleat,230,11,0.0052847290062345564,8,24,3.0
0,aleat,230,12,0.005231630988419056,8,22,2.75
0,aleat,230,13,0.005298923002555966,9,27,3.0
0,aleat,230,14,0.005473643017467111,7,23,3.28571
0,aleat,230,15,0.005043771001510322,6,18,3.0
0,aleat,230,16,0.005090653023216873,6,20,3.33333
0,aleat,230,17,0.005392070044763386,8,22,2.75
0,aleat,230,18,0.005461588967591524,7,19,2.71429
0,aleat,230,19,0.0053687370382249355,6,21,3.5
0,aleat,230,20,0.005692298989742994,10,27,2.7
0,aleat,235,1,0.004877631028648466,1,2,2.0
0,aleat,235,2,0.0049611490103416145,2,4,2.0
0,aleat,235,3,0.005172039964236319,3,9,3.0
0,aleat,235,4,0.005503165011759847,7,22,3.14286
0,aleat,235,5,0.005335117981303483,7,20,2.85714
0,aleat,235,6,0.005281571997329593,8,23,2.875
0,aleat,235,7,0.005550043017137796,7,20,2.85714
0,aleat,235,8,0.005369094025809318,6,21,3.5
0,aleat,235,9,0.005153185978997499,7,21,3.0
0,aleat,235,10,0.0055000760476104915,7,26,3.71429
0,aleat,235,11,0.005184921028558165,7,24,3.42857
0,aleat,235,12,0.005244912987109274,8,23,2.875
0,aleat,235,13,0.00532142398878932,6,20,3.33333
0,aleat,235,14,0.00523723301012069,7,22,3.14286
0,aleat,235,15,0.006358778977300972,8,26,3.25
0,aleat,235,16,0.005818776960950345,7,26,3.71429
0,aleat,235,17,0.005411223042756319,8,23,2.875
0,aleat,235,18,0.005307142972014844,8,26,3.25
0,aleat,235,19,0.00500865001231432,7,20,2.85714
0,aleat,235,20,0.004981675010640174,8,21,2.625
0,aleat,240,1,0.00484342803247273,1,2,2.0
0,aleat,240,2,0.004762654018122703,2,6,3.0
0,aleat,240,3,0.005010511027649045,5,17,3.4
0,aleat,240,4,0.005481534986756742,7,25,3.57143
0,aleat,240,5,0.0052073500119149685,7,25,3.57143
0,aleat,240,6,0.005445025977678597,7,24,3.42857
0,aleat,240,7,0.005155694030690938,7,22,3.14286
0,aleat,240,8,0.006063578010071069,8,24,3.0
0,aleat,240,9,0.005667202000040561,7,24,3.42857
0,aleat,240,10,0.00582588801626116,8,28,3.5
0,aleat,240,11,0.005665623990353197,7,25,3.57143
0,aleat,240,12,0.006131522997748107,9,24,2.66667
0,aleat,240,13,0.005864389007911086,10,23,2.3
0,aleat,240,14,0.005817203025799245,6,22,3.66667
0,aleat,240,15,0.005973680992610753,8,25,3.125
0,aleat,240,16,0.005947061988990754,7,24,3.42857
0,aleat,240,17,0.005623537988867611,7,19,2.71429
0,aleat,240,18,0.005644164979457855,9,24,2.66667
0,aleat,240,19,0.005556068965233862,8,23,2.875
0,aleat,240,20,0.005302359990309924,7,22,3.14286
0,aleat,245,1,0.005104477982968092,1,3,3.0
0,aleat,245,2,0.005603492958471179,4,12,3.0
0,aleat,245,3,0.00540352996904403,7,20,2.85714
0,aleat,245,4,0.007448302989359945,8,25,3.125
0,aleat,245,5,0.007263911014888436,7,22,3.14286
0,aleat,245,6,0.005860223958734423,8,21,2.625
0,aleat,245,7,0.00588363001588732,7,25,3.57143
0,aleat,245,8,0.0054222760372795165,8,24,3.0
0,aleat,245,9,0.005338133021723479,9,24,2.66667
0,aleat,245,10,0.0054834389593452215,6,24,4.0
0,aleat,245,11,0.005651293962728232,7,22,3.14286
0,aleat,245,12,0.005593979032710195,9,24,2.66667
0,aleat,245,13,0.005235915014054626,5,21,4.2
